2021-08-01 10:15:00;-15.787685;-47.921448;1;53;59;16;0;0;0;16;0;0;0;200.130.106.168;0
2021-08-01 10:15:00;-15.771946;-47.865842;1;4;0;0;0;2;0;0;0;2;0;0;191.36.236.4
2021-08-01 10:15:00;-15.859067;-47.927017;1;68;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 10:15:00;-15.804671;-47.881720;1;63;61;2;0;2;0;1;0;2;0;200.130.0.103;200.130.0.10
2021-08-01 10:15:00;-15.797326;-47.881735;1;70;62;1;0;39;0;1;0;4;0;200.19.119.92;200.130.77.11
2021-08-01 10:15:00;-15.795423;-47.873152;1;58;0;0;0;5;0;0;0;1;0;0;200.130.3.138
2021-08-01 10:15:00;-15.801176;-47.883463;1;38;119;9;0;0;0;9;0;0;0;200.130.5.3;0
2021-08-01 10:15:00;-15.762928;-47.867211;1;28;62;76;0;2;0;6;0;2;0;164.41.101.39;164.41.101.6
2021-08-01 10:15:00;-15.790370;-47.878825;1;25;0;0;0;9;0;0;0;2;0;0;200.130.18.193
2021-08-01 10:15:00;-15.804671;-47.881720;1;65;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 10:15:00;-15.787983;-47.914191;1;52;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 10:15:00;-15.816786;-47.943379;1;55;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 10:15:00;-15.787986;-47.884660;1;64;0;0;0;4;0;0;0;4;0;0;200.130.30.2
2021-08-01 10:15:00;-15.731598;-47.896735;1;12;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 10:15:00;-15.771045;-47.871423;1;24;123;1;0;0;0;1;0;0;0;200.130.11.66;0
2021-08-01 10:15:00;-15.814495;-47.825561;1;1;0;0;0;6;0;0;0;4;0;0;200.130.35.161
2021-08-01 10:15:00;-15.770945;-47.873543;1;21;123;1;0;0;0;1;0;0;0;200.130.1.36;0
2021-08-01 10:15:00;-15.795682;-47.893624;1;23;61;4;0;3;0;4;0;3;0;200.130.56.1;200.130.56.13
